id,gene_short_name,num_cells_expressed,is_tf,tf_family
AT4G26680,AT4G26680,69,no,
AT4G26690,AT4G26690,13572,no,
AT4G26701,AT4G26701,186,no,
AT4G26710,AT4G26710,22115,no,
AT4G26720,AT4G26720,4325,no,
AT4G26740,AT4G26740,214,no,
AT4G26750,AT4G26750,5015,no,
AT4G26760,AT4G26760,4254,no,
AT4G26770,AT4G26770,2829,no,
AT4G26780,AT4G26780,2334,no,
AT4G26800,AT4G26800,166,no,
AT4G26810,AT4G26810,3285,no,
AT4G26820,AT4G26820,17,no,
AT4G26830,AT4G26830,413,no,
AT4G26840,AT4G26840,14164,no,
AT4G26850,AT4G26850,5775,no,
AT4G26860,AT4G26860,3326,no,
AT4G26870,AT4G26870,4671,no,
AT4G26880,AT4G26880,778,no,
AT4G26890,AT4G26890,3416,no,
AT4G26900,AT4G26900,3446,no,
AT4G26910,AT4G26910,13824,no,
AT4G26940,AT4G26940,13967,no,
AT4G26950,AT4G26950,67,no,
AT4G26960,AT4G26960,1348,no,
AT4G26965,AT4G26965,5409,no,
AT4G26970,AT4G26970,15296,no,
AT4G26980,AT4G26980,2164,no,
AT4G26990,AT4G26990,2430,no,
AT4G27000,AT4G27000,16356,no,
AT4G27010,AT4G27010,909,no,
AT4G27020,AT4G27020,7349,no,
AT4G27030,AT4G27030,422,no,
AT4G27040,AT4G27040,7837,no,
AT4G27050,AT4G27050,2406,no,
AT4G27060,AT4G27060,3680,no,
AT4G27070,AT4G27070,3810,no,
AT4G27080,AT4G27080,9481,no,
AT4G27090,AT4G27090,20002,no,
AT4G27100,AT4G27100,4621,no,
AT4G27110,AT4G27110,24,no,
AT4G27120,AT4G27120,7884,no,
AT4G27130,AT4G27130,18520,no,
AT4G27140,AT4G27140,31,no,
AT4G27170,AT4G27170,55,no,
AT4G27180,AT4G27180,5689,no,
AT4G27220,AT4G27220,19,no,
AT4G27230,AT4G27230,6776,no,
AT4G27240,AT4G27240,256,yes,C2H2
AT4G27250,AT4G27250,172,no,
AT4G27260,AT4G27260,3839,no,
AT4G27270,AT4G27270,9338,no,
AT4G27280,AT4G27280,13214,no,
AT4G27290,AT4G27290,1774,no,
AT4G27310,AT4G27310,2858,no,
AT4G27320,AT4G27320,14360,no,
AT4G27340,AT4G27340,850,no,
AT4G27350,AT4G27350,13060,no,
AT4G27370,AT4G27370,301,no,
AT4G27380,AT4G27380,4849,no,
AT4G27390,AT4G27390,956,no,
AT4G27400,AT4G27400,2498,no,
AT4G27410,AT4G27410,9174,yes,NAC
AT4G27430,AT4G27430,8697,no,
AT4G27435,AT4G27435,1195,no,
AT4G27440,AT4G27440,106,no,
AT4G27450,AT4G27450,3942,no,
AT4G27460,AT4G27460,773,no,
AT4G27470,AT4G27470,5647,no,
AT4G27480,AT4G27480,1355,no,
AT4G27490,AT4G27490,2660,no,
AT4G27500,AT4G27500,19937,no,
AT4G27510,AT4G27510,169,no,
AT4G27520,AT4G27520,1820,no,
AT4G27530,AT4G27530,136,no,
AT4G27540,AT4G27540,3991,no,
AT4G27560,AT4G27560,444,no,
AT4G27570,AT4G27570,253,no,
AT4G27580,AT4G27580,334,no,
AT4G27585,AT4G27585,7460,no,
AT4G27595,AT4G27595,1710,no,
AT4G27600,AT4G27600,5919,no,
AT4G27610,AT4G27610,4997,no,
AT4G27620,AT4G27620,2036,no,
AT4G27630,AT4G27630,1284,no,
AT4G27640,AT4G27640,3351,no,
AT4G27650,AT4G27650,6755,no,
AT4G27652,AT4G27652,18920,no,
AT4G27657,AT4G27657,5319,no,
AT4G27660,AT4G27660,571,no,
AT4G27670,AT4G27670,1178,no,
AT4G27680,AT4G27680,9635,no,
AT4G27690,AT4G27690,5755,no,
AT4G27700,AT4G27700,275,no,
AT4G27710,AT4G27710,861,no,
AT4G27720,AT4G27720,7846,no,
AT4G27730,AT4G27730,512,no,
AT4G27740,AT4G27740,2321,no,
AT4G27745,AT4G27745,5684,no,
AT4G27750,AT4G27750,8120,no,
AT4G27760,AT4G27760,5689,no,
AT4G27780,AT4G27780,5462,no,
AT4G27790,AT4G27790,132,no,
AT4G27800,AT4G27800,1653,no,
AT4G27820,AT4G27820,72,no,
AT4G27830,AT4G27830,4315,no,
AT4G27840,AT4G27840,4742,no,
AT4G27850,AT4G27850,387,no,
AT4G27860,AT4G27860,9578,no,
AT4G27870,AT4G27870,12383,no,
AT4G27880,AT4G27880,8846,no,
AT4G27900,AT4G27900,1626,no,
AT4G27910,AT4G27910,2069,no,
AT4G27920,AT4G27920,85,no,
AT4G27940,AT4G27940,4136,no,
AT4G27950,AT4G27950,3826,yes,ERF
AT4G27960,AT4G27960,20674,no,
AT4G27970,AT4G27970,940,no,
AT4G27980,AT4G27980,30,no,
AT4G27990,AT4G27990,1759,no,
AT4G28005,AT4G28005,19,no,
AT4G28010,AT4G28010,547,no,
AT4G28020,AT4G28020,1090,no,
AT4G28025,AT4G28025,6350,no,
AT4G28030,AT4G28030,2375,no,
AT4G28040,AT4G28040,1297,no,
AT4G28050,AT4G28050,7853,no,
AT4G28060,AT4G28060,21983,no,
AT4G28070,AT4G28070,1299,no,
AT4G28080,AT4G28080,676,no,
AT4G28085,AT4G28085,9554,no,
AT4G28088,AT4G28088,920,no,
AT4G28100,AT4G28100,2177,no,
AT4G28140,AT4G28140,1712,yes,ERF
AT4G28150,AT4G28150,763,no,
AT4G28160,AT4G28160,168,no,
AT4G28170,AT4G28170,909,no,
AT4G28180,AT4G28180,1410,no,
AT4G28190,AT4G28190,3056,no,
AT4G28200,AT4G28200,2984,no,
AT4G28210,AT4G28210,1656,no,
AT4G28220,AT4G28220,4494,no,
AT4G28230,AT4G28230,944,no,
AT4G28240,AT4G28240,12812,no,
AT4G28250,AT4G28250,2435,no,
AT4G28260,AT4G28260,9916,no,
AT4G28270,AT4G28270,2719,no,
AT4G28280,AT4G28280,311,no,
AT4G28290,AT4G28290,10608,no,
AT4G28300,AT4G28300,16197,no,
AT4G28310,AT4G28310,1491,no,
AT4G28320,AT4G28320,1809,no,
AT4G28330,AT4G28330,1573,no,
AT4G28340,AT4G28340,119,no,
AT4G28350,AT4G28350,882,no,
AT4G28360,AT4G28360,6680,no,
AT4G28370,AT4G28370,2076,no,
AT4G28390,AT4G28390,1529,no,
AT4G28405,AT4G28405,12,no,
AT4G28410,AT4G28410,1358,no,
AT4G28420,AT4G28420,59,no,
AT4G28430,AT4G28430,137,no,
AT4G28440,AT4G28440,9741,no,
AT4G28450,AT4G28450,2297,no,
AT4G28460,AT4G28460,771,no,
AT4G28470,AT4G28470,5389,no,
AT4G28480,AT4G28480,10078,no,
AT4G28485,AT4G28485,21,no,
AT4G28490,AT4G28490,186,no,
AT4G28510,AT4G28510,3962,no,
AT4G28540,AT4G28540,13158,no,
AT4G28550,AT4G28550,2950,no,
AT4G28570,AT4G28570,2253,no,
AT4G28590,AT4G28590,1208,no,
AT4G28600,AT4G28600,6664,no,
AT4G28610,AT4G28610,9403,yes,G2-like
AT4G28620,AT4G28620,34,no,
AT4G28630,AT4G28630,2153,no,
AT4G28640,AT4G28640,5448,no,
AT4G28650,AT4G28650,3947,no,
AT4G28660,AT4G28660,860,no,
AT4G28690,AT4G28690,559,no,
AT4G28703,AT4G28703,2449,no,
AT4G28706,AT4G28706,3394,no,
AT4G28710,AT4G28710,3522,no,
AT4G28730,AT4G28730,5239,no,
AT4G28740,AT4G28740,478,no,
AT4G28750,AT4G28750,579,no,
AT4G28760,AT4G28760,2312,no,
AT4G28770,AT4G28770,16784,no,
AT4G28820,AT4G28820,2372,no,
AT4G28830,AT4G28830,5575,no,
AT4G28840,AT4G28840,7703,no,
AT4G28850,AT4G28850,1517,no,
AT4G28860,AT4G28860,7074,no,
AT4G28880,AT4G28880,11481,no,
AT4G28890,AT4G28890,2067,no,
AT4G28910,AT4G28910,10159,no,
AT4G28930,AT4G28930,566,no,
AT4G28940,AT4G28940,2735,no,
AT4G28950,AT4G28950,422,no,
AT4G28980,AT4G28980,6367,no,
AT4G28990,AT4G28990,2664,no,
AT4G29000,AT4G29000,2175,yes,CPP
AT4G29010,AT4G29010,9902,no,
AT4G29040,AT4G29040,15446,no,
AT4G29060,AT4G29060,957,no,
AT4G29070,AT4G29070,10706,no,
AT4G29080,AT4G29080,631,no,
AT4G29100,AT4G29100,4833,yes,bHLH
AT4G29110,AT4G29110,422,no,
AT4G29120,AT4G29120,4133,no,
AT4G29130,AT4G29130,14781,no,
AT4G29140,AT4G29140,1135,no,
AT4G29150,AT4G29150,27,no,
AT4G29160,AT4G29160,17742,no,
AT4G29170,AT4G29170,910,no,
AT4G29180,AT4G29180,3047,no,
AT4G29210,AT4G29210,6117,no,
AT4G29220,AT4G29220,6988,no,
AT4G29230,AT4G29230,493,yes,NAC
AT4G29240,AT4G29240,191,no,
AT4G29260,AT4G29260,6846,no,
AT4G29270,AT4G29270,7759,no,
AT4G29285,AT4G29285,897,no,
AT4G29305,AT4G29305,60,no,
AT4G29310,AT4G29310,2327,no,
AT4G29330,AT4G29330,10380,no,
AT4G29340,AT4G29340,701,no,
AT4G29350,AT4G29350,25028,no,
AT4G29360,AT4G29360,979,no,
AT4G29380,AT4G29380,3582,no,
AT4G29390,AT4G29390,17743,no,
AT4G29400,AT4G29400,158,no,
AT4G29410,AT4G29410,9854,no,
AT4G29420,AT4G29420,4169,no,
AT4G29430,AT4G29430,7392,no,
AT4G29440,AT4G29440,3378,no,
AT4G29450,AT4G29450,100,no,
AT4G29460,AT4G29460,22,no,
AT4G29470,AT4G29470,50,no,
AT4G29480,AT4G29480,21070,no,
AT4G29490,AT4G29490,7415,no,
AT4G29510,AT4G29510,3344,no,
AT4G29520,AT4G29520,8952,no,
AT4G29530,AT4G29530,4091,no,
AT4G29540,AT4G29540,638,no,
AT4G29550,AT4G29550,1091,no,
AT4G29560,AT4G29560,401,no,
AT4G29570,AT4G29570,210,no,
AT4G29590,AT4G29590,1796,no,
AT4G29610,AT4G29610,739,no,
AT4G29660,AT4G29660,6413,no,
AT4G29670,AT4G29670,10021,no,
AT4G29680,AT4G29680,8603,no,
AT4G29690,AT4G29690,8862,no,
AT4G29700,AT4G29700,2919,no,
AT4G29720,AT4G29720,1470,no,
AT4G29730,AT4G29730,1023,no,
AT4G29735,AT4G29735,17916,no,
AT4G29750,AT4G29750,875,no,
AT4G29770,AT4G29770,149,no,
AT4G29790,AT4G29790,3731,no,
AT4G29800,AT4G29800,1687,no,
AT4G29810,AT4G29810,11854,no,
AT4G29820,AT4G29820,2254,no,
AT4G29830,AT4G29830,5053,no,
AT4G29840,AT4G29840,10067,no,
AT4G29850,AT4G29850,2313,no,
AT4G29860,AT4G29860,781,no,
AT4G29870,AT4G29870,9962,no,
AT4G29890,AT4G29890,1552,no,
AT4G29900,AT4G29900,5096,no,
AT4G29905,AT4G29905,5535,no,
AT4G29910,AT4G29910,1018,no,
AT4G29920,AT4G29920,251,no,
AT4G29930,AT4G29930,4639,yes,bHLH
AT4G29940,AT4G29940,2500,yes,HB-PHD
AT4G29950,AT4G29950,11865,no,
AT4G29960,AT4G29960,9045,no,
AT4G29980,AT4G29980,58,no,
AT4G29990,AT4G29990,252,no,
AT4G30000,AT4G30000,962,no,
AT4G30010,AT4G30010,24869,no,
AT4G30020,AT4G30020,2190,no,
AT4G30060,AT4G30060,6683,no,
AT4G30080,AT4G30080,4451,yes,ARF
AT4G30090,AT4G30090,859,no,
AT4G30100,AT4G30100,7856,no,
AT4G30110,AT4G30110,139,no,
AT4G30130,AT4G30130,130,no,
AT4G30140,AT4G30140,157,no,
AT4G30150,AT4G30150,1407,no,
AT4G30160,AT4G30160,8757,no,
AT4G30170,AT4G30170,15662,no,
AT4G30180,AT4G30180,570,no,
AT4G30190,AT4G30190,18469,no,
AT4G30200,AT4G30200,11780,no,
AT4G30210,AT4G30210,16520,no,
AT4G30220,AT4G30220,10609,no,
AT4G30230,AT4G30230,41,no,
AT4G30240,AT4G30240,11304,no,
AT4G30260,AT4G30260,13248,no,
AT4G30270,AT4G30270,4847,no,
AT4G30280,AT4G30280,14476,no,
AT4G30290,AT4G30290,16516,no,
AT4G30310,AT4G30310,5208,no,
AT4G30320,AT4G30320,3732,no,
AT4G30330,AT4G30330,4672,no,
AT4G30340,AT4G30340,3575,no,
AT4G30350,AT4G30350,6068,no,
AT4G30360,AT4G30360,1514,no,
AT4G30370,AT4G30370,2753,no,
AT4G30380,AT4G30380,61,no,
AT4G30390,AT4G30390,11152,no,
AT4G30400,AT4G30400,3511,no,
AT4G30410,AT4G30410,8289,no,
AT4G30420,AT4G30420,1192,no,
AT4G30430,AT4G30430,1267,no,
AT4G30440,AT4G30440,12704,no,
AT4G30450,AT4G30450,1229,no,
AT4G30460,AT4G30460,5327,no,
AT4G30470,AT4G30470,12546,no,
AT4G30480,AT4G30480,7013,no,
AT4G30490,AT4G30490,15301,no,
AT4G30500,AT4G30500,7198,no,
AT4G30510,AT4G30510,4122,no,
AT4G30520,AT4G30520,828,no,
AT4G30530,AT4G30530,21942,no,
AT4G30540,AT4G30540,54,no,
AT4G30550,AT4G30550,14433,no,
AT4G30560,AT4G30560,2716,no,
AT4G30570,AT4G30570,294,no,
AT4G30580,AT4G30580,5357,no,
AT4G30600,AT4G30600,18245,no,
AT4G30610,AT4G30610,3475,no,
AT4G30620,AT4G30620,4011,no,
AT4G30630,AT4G30630,3159,no,
AT4G30640,AT4G30640,1194,no,
AT4G30650,AT4G30650,8673,no,
AT4G30660,AT4G30660,11449,no,
AT4G30662,AT4G30662,61,no,
AT4G30670,AT4G30670,10834,no,
AT4G30680,AT4G30680,585,no,
AT4G30690,AT4G30690,2933,no,
AT4G30700,AT4G30700,325,no,
AT4G30710,AT4G30710,3072,no,
AT4G30720,AT4G30720,629,no,
AT4G30730,AT4G30730,30,no,
AT4G30750,AT4G30750,7683,no,
AT4G30760,AT4G30760,12523,no,
AT4G30780,AT4G30780,9919,no,
AT4G30790,AT4G30790,4300,no,
AT4G30800,AT4G30800,3533,no,
AT4G30810,AT4G30810,12410,no,
AT4G30820,AT4G30820,4023,no,
AT4G30825,AT4G30825,311,no,
AT4G30830,AT4G30830,1662,no,
AT4G30840,AT4G30840,2619,no,
AT4G30845,AT4G30845,440,no,
AT4G30850,AT4G30850,14544,no,
AT4G30860,AT4G30860,1154,no,
AT4G30870,AT4G30870,935,no,
AT4G30890,AT4G30890,8028,no,
AT4G30900,AT4G30900,5063,no,
AT4G30910,AT4G30910,1686,no,
AT4G30920,AT4G30920,6247,no,
AT4G30930,AT4G30930,4555,no,
AT4G30935,AT4G30935,2424,yes,WRKY
AT4G30940,AT4G30940,3591,no,
AT4G30950,AT4G30950,7426,no,
AT4G30960,AT4G30960,18891,no,
AT4G30980,AT4G30980,6693,yes,bHLH
AT4G30990,AT4G30990,1105,no,
AT4G30993,AT4G30993,3281,no,
AT4G30996,AT4G30996,11009,no,
AT4G31000,AT4G31000,1745,no,
AT4G31010,AT4G31010,1557,no,
AT4G31020,AT4G31020,1229,no,
AT4G31040,AT4G31040,5080,no,
AT4G31050,AT4G31050,633,no,
AT4G31060,AT4G31060,357,yes,ERF
AT4G31080,AT4G31080,10937,no,
AT4G31100,AT4G31100,3694,no,
AT4G31110,AT4G31110,3166,no,
AT4G31115,AT4G31115,3945,no,
AT4G31120,AT4G31120,2720,no,
AT4G31130,AT4G31130,12427,no,
AT4G31140,AT4G31140,2843,no,
AT4G31150,AT4G31150,2344,no,
AT4G31160,AT4G31160,2361,no,
AT4G31170,AT4G31170,9896,no,
AT4G31180,AT4G31180,11675,no,
AT4G31200,AT4G31200,1183,no,
AT4G31210,AT4G31210,619,no,
AT4G31230,AT4G31230,44,no,
AT4G31240,AT4G31240,730,no,
AT4G31250,AT4G31250,3672,no,
AT4G31270,AT4G31270,1565,yes,Trihelix
AT4G31290,AT4G31290,13721,no,
AT4G31300,AT4G31300,17745,no,
AT4G31310,AT4G31310,6230,no,
AT4G31320,AT4G31320,9008,no,
AT4G31330,AT4G31330,234,no,
AT4G31340,AT4G31340,21129,no,
AT4G31350,AT4G31350,1991,no,
AT4G31360,AT4G31360,2281,no,
AT4G31370,AT4G31370,35,no,
AT4G31380,AT4G31380,465,no,
AT4G31390,AT4G31390,1377,no,
AT4G31400,AT4G31400,910,no,
AT4G31410,AT4G31410,5125,no,
AT4G31420,AT4G31420,9528,no,
AT4G31430,AT4G31430,6318,no,
AT4G31440,AT4G31440,39,no,
AT4G31450,AT4G31450,6234,no,
AT4G31460,AT4G31460,9461,no,
AT4G31470,AT4G31470,4771,no,
AT4G31480,AT4G31480,13631,no,
AT4G31490,AT4G31490,10413,no,
AT4G31500,AT4G31500,1510,no,
AT4G31510,AT4G31510,3743,no,
AT4G31520,AT4G31520,71,no,
AT4G31530,AT4G31530,3769,no,
AT4G31540,AT4G31540,2282,no,
AT4G31550,AT4G31550,10785,yes,WRKY
AT4G31560,AT4G31560,3162,no,
AT4G31570,AT4G31570,2491,no,
AT4G31580,AT4G31580,11144,no,
AT4G31590,AT4G31590,4561,no,
AT4G31600,AT4G31600,3353,no,
AT4G31650,AT4G31650,435,yes,B3
AT4G31670,AT4G31670,3039,no,
AT4G31700,AT4G31700,16913,no,
AT4G31710,AT4G31710,30,no,
AT4G31720,AT4G31720,14329,no,
AT4G31730,AT4G31730,515,no,
AT4G31750,AT4G31750,12584,no,
AT4G31760,AT4G31760,74,no,
AT4G31770,AT4G31770,3886,no,
AT4G31780,AT4G31780,10314,no,
AT4G31790,AT4G31790,3642,no,
AT4G31805,AT4G31805,124,no,
AT4G31810,AT4G31810,4137,no,
AT4G31820,AT4G31820,4327,no,
AT4G31830,AT4G31830,68,no,
AT4G31840,AT4G31840,974,no,
AT4G31850,AT4G31850,68,no,
AT4G31860,AT4G31860,12294,no,
AT4G31870,AT4G31870,296,no,
AT4G31875,AT4G31875,517,no,
AT4G31880,AT4G31880,6722,no,
AT4G31890,AT4G31890,1892,no,
AT4G31900,AT4G31900,23,no,
AT4G31910,AT4G31910,880,no,
AT4G31920,AT4G31920,6804,yes,ARR-B
AT4G31930,AT4G31930,4147,no,
AT4G31950,AT4G31950,61,no,
AT4G31960,AT4G31960,149,no,
AT4G31980,AT4G31980,1787,no,
AT4G31985,AT4G31985,17891,no,
AT4G31990,AT4G31990,13522,no,
AT4G32000,AT4G32000,3332,no,
AT4G32010,AT4G32010,3138,yes,B3
AT4G32020,AT4G32020,22161,no,
AT4G32030,AT4G32030,15645,no,
AT4G32040,AT4G32040,8596,yes,TALE
AT4G32050,AT4G32050,1819,no,
AT4G32060,AT4G32060,17756,no,
AT4G32070,AT4G32070,13063,no,
AT4G32080,AT4G32080,136,no,
AT4G32110,AT4G32110,52,no,
AT4G32120,AT4G32120,4200,no,
AT4G32130,AT4G32130,15495,no,
AT4G32140,AT4G32140,10508,no,
AT4G32150,AT4G32150,19439,no,
AT4G32160,AT4G32160,4982,no,
AT4G32170,AT4G32170,54,no,
AT4G32175,AT4G32175,1750,no,
AT4G32180,AT4G32180,5485,no,
AT4G32190,AT4G32190,2563,no,
AT4G32200,AT4G32200,1589,no,
AT4G32210,AT4G32210,258,no,
AT4G32208,AT4G32208,66,no,
AT4G32240,AT4G32240,8670,no,
AT4G32250,AT4G32250,4035,no,
AT4G32260,AT4G32260,4332,no,
AT4G32270,AT4G32270,1572,no,
AT4G32272,AT4G32272,3270,no,
AT4G32280,AT4G32280,234,no,
AT4G32285,AT4G32285,10799,no,
AT4G32290,AT4G32290,2541,no,
AT4G32295,AT4G32295,560,no,
AT4G32300,AT4G32300,2024,no,
AT4G32320,AT4G32320,2007,no,
AT4G32330,AT4G32330,10029,no,
AT4G32350,AT4G32350,1704,no,
AT4G32360,AT4G32360,1260,no,
AT4G32390,AT4G32390,9834,no,
AT4G32400,AT4G32400,6733,no,
AT4G32410,AT4G32410,17246,no,
AT4G32420,AT4G32420,3370,no,
AT4G32430,AT4G32430,251,no,
AT4G32440,AT4G32440,7227,no,
AT4G32450,AT4G32450,1929,no,
AT4G32460,AT4G32460,6598,no,
AT4G32470,AT4G32470,24623,no,
AT4G32480,AT4G32480,13166,no,
AT4G32500,AT4G32500,17,no,
AT4G32520,AT4G32520,3520,no,
AT4G32530,AT4G32530,20150,no,
AT4G32551,AT4G32551,8838,no,
AT4G32560,AT4G32560,3856,no,
AT4G32570,AT4G32570,1976,no,
AT4G32580,AT4G32580,22,no,
AT4G32590,AT4G32590,5500,no,
AT4G32600,AT4G32600,8397,no,
AT4G32605,AT4G32605,3580,no,
AT4G32610,AT4G32610,9413,no,
AT4G32620,AT4G32620,2352,no,
AT4G32630,AT4G32630,516,no,
AT4G32640,AT4G32640,5293,no,
AT4G32650,AT4G32650,5539,no,
AT4G32660,AT4G32660,7878,no,
AT4G32670,AT4G32670,834,no,
AT4G32680,AT4G32680,7891,no,
AT4G32690,AT4G32690,4536,no,
AT4G32700,AT4G32700,713,no,
AT4G32710,AT4G32710,2716,no,
AT4G32720,AT4G32720,7289,no,
AT4G32730,AT4G32730,2771,yes,MYB
AT4G32750,AT4G32750,2343,no,
AT4G32760,AT4G32760,9434,no,
AT4G32770,AT4G32770,869,no,
AT4G32780,AT4G32780,295,no,
AT4G32790,AT4G32790,1089,no,
AT4G32800,AT4G32800,453,yes,ERF
AT4G32810,AT4G32810,241,no,
AT4G32820,AT4G32820,718,no,
AT4G32830,AT4G32830,1988,no,
AT4G32840,AT4G32840,2806,no,
AT4G32850,AT4G32850,8510,no,
AT4G32860,AT4G32860,631,no,
AT4G32870,AT4G32870,9831,no,
AT4G32880,AT4G32880,1282,yes,HD-ZIP
AT4G32890,AT4G32890,4315,yes,GATA
AT4G32900,AT4G32900,2132,no,
AT4G32910,AT4G32910,3517,no,
AT4G32915,AT4G32915,5920,no,
AT4G32920,AT4G32920,4457,no,
AT4G32930,AT4G32930,12209,no,
AT4G32940,AT4G32940,11303,no,
AT4G32950,AT4G32950,618,no,
AT4G32960,AT4G32960,3914,no,
AT4G32970,AT4G32970,564,no,
AT4G33000,AT4G33000,483,no,
AT4G33010,AT4G33010,4915,no,
AT4G33020,AT4G33020,372,no,
AT4G33030,AT4G33030,4326,no,
AT4G33040,AT4G33040,3537,no,
AT4G33050,AT4G33050,596,no,
AT4G33060,AT4G33060,4839,no,
AT4G33070,AT4G33070,1355,no,
AT4G33080,AT4G33080,10765,no,
AT4G33090,AT4G33090,10624,no,
AT4G33100,AT4G33100,5947,no,
AT4G33110,AT4G33110,6341,no,
AT4G33120,AT4G33120,14186,no,
AT4G33130,AT4G33130,4324,no,
AT4G33140,AT4G33140,8416,no,
AT4G33145,AT4G33145,606,no,
AT4G33150,AT4G33150,6038,no,
AT4G33160,AT4G33160,2217,no,
AT4G33170,AT4G33170,163,no,
AT4G33180,AT4G33180,1003,no,
AT4G33200,AT4G33200,1989,no,
AT4G33210,AT4G33210,4358,no,
AT4G33220,AT4G33220,608,no,
AT4G33240,AT4G33240,6312,no,
AT4G33250,AT4G33250,15163,no,
AT4G33260,AT4G33260,405,no,
AT4G33270,AT4G33270,518,no,
AT4G33280,AT4G33280,138,yes,B3
AT4G33300,AT4G33300,6045,no,
AT4G33310,AT4G33310,46,no,
AT4G33330,AT4G33330,291,no,
AT4G33350,AT4G33350,4878,no,
AT4G33360,AT4G33360,16230,no,
AT4G33380,AT4G33380,10531,no,
AT4G33390,AT4G33390,41,no,
AT4G33400,AT4G33400,1994,no,
AT4G33410,AT4G33410,5419,no,
AT4G33420,AT4G33420,2032,no,
AT4G33430,AT4G33430,13442,no,
AT4G33440,AT4G33440,7622,no,
AT4G33460,AT4G33460,2946,no,
AT4G33465,AT4G33465,232,no,
AT4G33467,AT4G33467,12007,no,
AT4G33470,AT4G33470,271,no,
AT4G33480,AT4G33480,2309,no,
AT4G33490,AT4G33490,649,no,
AT4G33495,AT4G33495,1298,no,
AT4G33500,AT4G33500,337,no,
AT4G33510,AT4G33510,5248,no,
AT4G33520,AT4G33520,2592,no,
AT4G33530,AT4G33530,7964,no,
AT4G33540,AT4G33540,11274,no,
AT4G33550,AT4G33550,1118,no,
AT4G33565,AT4G33565,5533,no,
AT4G33580,AT4G33580,12914,no,
AT4G33590,AT4G33590,442,no,
AT4G33620,AT4G33620,1360,no,
AT4G33625,AT4G33625,8130,no,
AT4G33630,AT4G33630,584,no,
AT4G33640,AT4G33640,15740,no,
AT4G33650,AT4G33650,4398,no,
AT4G33660,AT4G33660,2726,no,
AT4G33666,AT4G33666,5966,no,
AT4G33670,AT4G33670,3681,no,
AT4G33680,AT4G33680,6568,no,
AT4G33690,AT4G33690,5359,no,
AT4G33700,AT4G33700,6197,no,
AT4G33730,AT4G33730,1972,no,
AT4G33740,AT4G33740,5794,no,
AT4G33760,AT4G33760,1520,no,
AT4G33770,AT4G33770,834,no,
AT4G33780,AT4G33780,13953,no,
AT4G33790,AT4G33790,1143,no,
AT4G33800,AT4G33800,1882,no,
AT4G33810,AT4G33810,113,no,
AT4G33860,AT4G33860,121,no,
AT4G33865,AT4G33865,18045,no,
AT4G33880,AT4G33880,1976,yes,bHLH
AT4G33890,AT4G33890,7152,no,
AT4G33905,AT4G33905,8619,no,
AT4G33910,AT4G33910,12593,no,
AT4G33925,AT4G33925,615,no,
AT4G33940,AT4G33940,11633,no,
AT4G33945,AT4G33945,7179,no,
AT4G33950,AT4G33950,2227,no,
AT4G33960,AT4G33960,3477,no,
AT4G33980,AT4G33980,6107,no,
AT4G33990,AT4G33990,287,no,
AT4G34000,AT4G34000,11933,yes,bZIP
AT4G34020,AT4G34020,557,no,
AT4G34030,AT4G34030,4102,no,
AT4G34040,AT4G34040,6270,no,
AT4G34050,AT4G34050,17645,no,
AT4G34060,AT4G34060,80,no,
AT4G34070,AT4G34070,10287,no,
AT4G34090,AT4G34090,991,no,
AT4G34100,AT4G34100,12434,no,
AT4G34110,AT4G34110,22577,no,
AT4G34120,AT4G34120,4917,no,
AT4G34131,AT4G34131,13784,no,
AT4G34135,AT4G34135,10533,no,
AT4G34138,AT4G34138,2607,no,
AT4G34140,AT4G34140,3123,no,
AT4G34150,AT4G34150,18832,no,
AT4G34160,AT4G34160,2311,no,
AT4G34180,AT4G34180,16491,no,
AT4G34200,AT4G34200,12593,no,
AT4G34210,AT4G34210,5685,no,
AT4G34215,AT4G34215,7114,no,
AT4G34220,AT4G34220,183,no,
AT4G34230,AT4G34230,10019,no,
AT4G34240,AT4G34240,3292,no,
AT4G34260,AT4G34260,10147,no,
AT4G34265,AT4G34265,14881,no,
AT4G34270,AT4G34270,8548,no,
AT4G34280,AT4G34280,3237,no,
AT4G34290,AT4G34290,2476,no,
AT4G34300,AT4G34300,1172,no,
AT4G34310,AT4G34310,3257,no,
AT4G34320,AT4G34320,139,no,
AT4G34340,AT4G34340,5549,no,
AT4G34350,AT4G34350,12477,no,
AT4G34360,AT4G34360,1819,no,
AT4G34370,AT4G34370,6360,no,
AT4G34380,AT4G34380,542,no,
AT4G34390,AT4G34390,6406,no,
AT4G34400,AT4G34400,882,yes,B3
AT4G34412,AT4G34412,5049,no,
AT4G34419,AT4G34419,769,no,
AT4G34420,AT4G34420,815,no,
AT4G34430,AT4G34430,4424,no,
AT4G34440,AT4G34440,243,no,
AT4G34450,AT4G34450,18428,no,
AT4G34460,AT4G34460,9869,no,
AT4G34470,AT4G34470,371,no,
AT4G34480,AT4G34480,2765,no,
AT4G34490,AT4G34490,15288,no,
AT4G34500,AT4G34500,3949,no,
AT4G34540,AT4G34540,2260,no,
AT4G34555,AT4G34555,7667,no,
AT4G34560,AT4G34560,323,no,
AT4G34570,AT4G34570,2422,no,
AT4G34580,AT4G34580,4340,no,
AT4G34600,AT4G34600,4157,no,
AT4G34610,AT4G34610,226,yes,TALE
AT4G34620,AT4G34620,10655,no,
